key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,20.097255,space,7.39087,space,13.28062,1.101851852,4.179205,0,0,0,17,1,Vengeful,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.791666667,2.96014,0,1,1,0,1,Authoritative,NGS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.755787037,2.12625,0,2,2,3,1,High-Status,NGS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.983796296,2.23341,0,3,3,16,1,Misunderstood,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.508101852,1.947395,0,4,4,4,1,Powerful,NGS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.601851852,1.530275,0,5,5,11,1,Underappreciated,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.068287037,1.682815,0,6,6,6,1,Superior,NGS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.784722222,2.093605,0,7,7,7,1,Ashamed,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.011574074,2.021535,0,8,8,1,1,Dominant,NGS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.122685185,1.896055,0,9,9,5,1,Prominent,NGS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.50462963,1.35599,0,10,10,14,1,Insecure,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.722222222,1.94768,0,11,11,9,1,Self-absorbed,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.518518519,1.372375,0,12,12,2,1,Envied,NGS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.341435185,1.36319,0,13,13,10,1,Fragile,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.746527778,1.39919,0,14,14,8,1,Ignored,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.664351852,1.28005,0,15,15,12,1,Envious,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.849537037,1.953515,0,16,16,15,1,Irritable,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.229166667,1.56977,0,17,17,13,1,Resentful,NVS,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When something painful happens I try to take a balanced view of the situation,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,space,3.6227,3,4.527095,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When I’m feeling down I tend to obsess and fixate on everything that’s wrong.,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,4.498842593,4.07207,0,1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I’m disapproving and judgmental about my own flaws and inadequacies.,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,4.788194444,5.58994,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When something upsets me I try to keep my emotions in balance.,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,3.046296296,2.69178,0,3,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to see my failings as part of the human condition.,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,3.387731481,4.319375,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I fail at something that’s important to me, I tend to feel alone in my failure.",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,3.734953704,4.5426,0,5,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to be understanding and patient towards those aspects of my personality I don’t like.,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,4.215277778,6.28377,0,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,4.626157407,5.547415,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I’m intolerant and impatient towards those aspects of my personality I don’t like.,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,4.793981481,4.27764,0,8,8,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When I fail at something important to me I become consumed by feelings of inadequacy.,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,3.561342593,3.13938,0,9,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m going through a very hard time, I give myself the caring and tenderness I need.",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,2.774305556,3.574365,0,10,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I feel inadequate in some way, I try to remind myself that feelings of inadequacy are shared by most people.",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,3.15625,6.09414,0,11,11,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Your home is very messy and unexpected guests knock on your door and invite themselves in. What is the likelihood that you would avoid the guests until they leave? ,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,space,8.66199,1.857666016,7.708805,0,0,0,7,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"While discussing a heated subject with friends, you suddenly realize you are shouting though nobody seems to notice. What is the likelihood that you would try to act more considerately toward your friends?",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,6.001953125,10.44322,0,1,1,14,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You strongly defend a point of view in a discussion, and though nobody was aware of it, you realize that you were wrong. What is the likelihood that this would make you think more carefully before you speak?",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,5.593017578,9.248775,0,2,2,10,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You are privately informed that you are the only one in your group that did not make the honor society because you skipped too many days of school. What is the likelihood that this would lead you to become more responsible about attending school?,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,4.524902344,9.070345,0,3,3,1,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"After realizing you have received too much change at a store, you decide to keep it because the salesclerk doesn't notice. What is the likelihood that you would feel uncomfortable about keeping the money?",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,2.999023438,6.922555,0,4,4,0,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You secretly commit a felony. What is the likelihood that you would feel remorse about breaking the law?,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,6.026367188,5.49228,0,5,5,8,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You rip an article out of a journal in the library and take it with you. Your teacher discovers what you did and tells the librarian and your entire class. What is the likelihood that this would make you would feel like a bad person?,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,5.885986328,8.85191,0,6,6,2,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,A friend tells you that you boast a great deal. What is the likelihood that you would stop spending time with that friend?,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,2.034667969,5.91818,0,7,7,6,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"After making a big mistake on an important project at work in which people were depending on you, your boss criticizes you in front of your coworkers. What is the likelihood that you would feign sickness and leave work?",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,1.705078125,10.64173,0,8,8,3,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You reveal a friend’s secret, though your friend never finds out. What is the likelihood that your failure to keep the secret would lead you to exert extra effort to keep secrets in the future?",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,5.46484375,10.04604,0,9,9,4,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You lie to people but they never find out about it. What is the likelihood that you would feel terrible about the lies you told?,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,5.965332031,6.58063,0,10,10,15,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You take office supplies home for personal use and are caught by your boss. What is the likelihood that this would lead you to quit your job?,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,1.357177734,4.748805,0,11,11,11,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"At a coworker’s housewarming party, you spill red wine on their new cream‐ colored carpet. You cover the stain with a chair so that nobody notices your mess. What is the likelihood that you would feel that the way you acted was pathetic?",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,5.995849609,8.67053,0,12,12,13,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You successfully exaggerate your damages in a lawsuit. Months later, your lies are discovered and you are charged with perjury. What is the likelihood that you would think you are a despicable human being?",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,6.502441406,8.15141,0,13,13,9,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You make a mistake at work and find out a coworker is blamed for the error. Later, your coworker confronts you about your mistake. What is the likelihood that you would feel like a coward? ",,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,5.977539063,6.825575,0,14,14,12,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You give a bad presentation at work. Afterwards your boss tells your coworkers it was your fault that your company lost the contract. What is the likelihood that you would feel incompetent?,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,5.013183594,53.346345,0,15,15,5,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,space,10.29158,space,10.38466,p,1,0.711355,0,0,0,0,1,SAND,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.46575,0,1,1,15,1,GSALS,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.51579,0,2,2,4,1,KEYBOARD,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.46129,0,3,3,14,1,WEHAT,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.54107,0,4,4,11,1,TBALE,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.542275,0,5,5,1,1,NOTHING,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.529305,0,6,6,3,1,TABLE,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.64051,0,7,7,12,1,KYEBAORD,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.566195,0,8,8,13,1,BOTOS,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.564645,0,9,9,8,1,SNAD,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.46545,0,10,10,10,1,PEPAR,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.37938,0,11,11,7,1,GLASS,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,0,0.43036,0,12,12,9,1,NOHTING,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.50481,0,13,13,2,1,PAPER,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5afd61924256e90001d5b44c,33,,Male,2020-10-22_11h03.21.202,Personality Lexical Decision,2020.2.3,Win32,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.76117,0,14,14,6,1,WHEAT,p,,,,,,,,,,,,,,,,
