key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,19.254345,space,12.159785,space,10.87608,1.975308642,4.552125,0,0,0,7,1,Ashamed,NVS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.444444444,6.995905,0,1,1,3,1,High-Status,NGS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.995885025,5.63061,0,2,2,1,1,Dominant,NGS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.909465083,3.244405,0,3,3,16,1,Misunderstood,NVS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.87654321,8.07839,0,4,4,11,1,Underappreciated,NVS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.061728395,7.472385,0,5,5,5,1,Prominent,NGS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.316872679,3.997455,0,6,6,4,1,Powerful,NGS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,3.559285,0,7,7,8,1,Ignored,NVS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.172839506,3.028065,0,8,8,9,1,Self-absorbed,NVS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.172839506,1.684415,0,9,9,17,1,Vengeful,NVS,5ea1a229465d80069655f154,28,,Female,2020-10-22_10h51.52.219,Personality Lexical Decision,2020.2.3,Win32,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
