key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,21.20132,space,11.6233,space,18.74757,3.46875,2.41726,0,0,0,15,1,Irritable,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.700231481,2.956915,0,1,1,14,1,Insecure,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.282407407,2.226375,0,2,2,16,1,Misunderstood,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.27662037,1.80095,0,3,3,0,1,Authoritative,NGS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.758101852,2.21207,0,4,4,12,1,Envious,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.376157407,2.10452,0,5,5,13,1,Resentful,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.247685185,1.962935,0,6,6,3,1,High-Status,NGS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.224537037,2.266275,0,7,7,2,1,Envied,NGS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.241898148,2.1304,0,8,8,9,1,Self-absorbed,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.052083333,3.46725,0,9,9,11,1,Underappreciated,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.826388889,1.882705,0,10,10,8,1,Ignored,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.305555556,2.44483,0,11,11,4,1,Powerful,NGS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.305555556,1.754725,0,12,12,7,1,Ashamed,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.305555556,1.827005,0,13,13,1,1,Dominant,NGS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.62962963,1.845475,0,14,14,17,1,Vengeful,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.612268519,2.08493,0,15,15,6,1,Superior,NGS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.405092593,1.99411,0,16,16,10,1,Fragile,NVS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.137731481,2.19995,0,17,17,5,1,Prominent,NGS,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to see my failings as part of the human condition.,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,space,6.626235,2.849537037,6.14656,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When I fail at something important to me I become consumed by feelings of inadequacy.,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,3.87962963,3.74459,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,3.87962963,3.26911,0,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I feel inadequate in some way, I try to remind myself that feelings of inadequacy are shared by most people.",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,2.577546296,8.4155,0,3,3,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to be understanding and patient towards those aspects of my personality I don’t like.,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,2.207175926,3.54,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When something upsets me I try to keep my emotions in balance.,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,2.780092593,3.98799,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m going through a very hard time, I give myself the caring and tenderness I need.",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,2.415509259,3.387315,0,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I’m intolerant and impatient towards those aspects of my personality I don’t like.,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,3.572916667,3.50947,0,7,7,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When I’m feeling down I tend to obsess and fixate on everything that’s wrong.,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,3.572916667,3.40569,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When something painful happens I try to take a balanced view of the situation,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,2.21875,4.037485,0,9,9,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I’m disapproving and judgmental about my own flaws and inadequacies.,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,3.596064815,3.49307,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I fail at something that’s important to me, I tend to feel alone in my failure.",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,3.9375,4.439775,0,11,11,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You lie to people but they never find out about it. What is the likelihood that you would feel terrible about the lies you told?,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,space,10.406665,5.428222656,5.90979,0,0,0,15,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You successfully exaggerate your damages in a lawsuit. Months later, your lies are discovered and you are charged with perjury. What is the likelihood that you would think you are a despicable human being?",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,5.428222656,8.270845,0,1,1,9,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You are privately informed that you are the only one in your group that did not make the honor society because you skipped too many days of school. What is the likelihood that this would lead you to become more responsible about attending school?,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.325439453,10.114375,0,2,2,1,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"At a coworker’s housewarming party, you spill red wine on their new cream‐ colored carpet. You cover the stain with a chair so that nobody notices your mess. What is the likelihood that you would feel that the way you acted was pathetic?",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.001953125,9.84802,0,3,3,13,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You take office supplies home for personal use and are caught by your boss. What is the likelihood that this would lead you to quit your job?,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,5.080322266,9.47937,0,4,4,11,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You make a mistake at work and find out a coworker is blamed for the error. Later, your coworker confronts you about your mistake. What is the likelihood that you would feel like a coward? ",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.600097656,7.43697,0,5,5,12,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"After making a big mistake on an important project at work in which people were depending on you, your boss criticizes you in front of your coworkers. What is the likelihood that you would feign sickness and leave work?",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.264404297,7.82123,0,6,6,3,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You strongly defend a point of view in a discussion, and though nobody was aware of it, you realize that you were wrong. What is the likelihood that this would make you think more carefully before you speak?",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.307128906,9.510395,0,7,7,10,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,A friend tells you that you boast a great deal. What is the likelihood that you would stop spending time with that friend?,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.197265625,5.227315,0,8,8,6,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You rip an article out of a journal in the library and take it with you. Your teacher discovers what you did and tells the librarian and your entire class. What is the likelihood that this would make you would feel like a bad person?,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.551269531,11.59355,0,9,9,2,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"After realizing you have received too much change at a store, you decide to keep it because the salesclerk doesn't notice. What is the likelihood that you would feel uncomfortable about keeping the money?",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,5.489257813,7.07243,0,10,10,0,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You give a bad presentation at work. Afterwards your boss tells your coworkers it was your fault that your company lost the contract. What is the likelihood that you would feel incompetent?,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.923583984,13.407645,0,11,11,5,1,NSE,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"You reveal a friend’s secret, though your friend never finds out. What is the likelihood that your failure to keep the secret would lead you to exert extra effort to keep secrets in the future?",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.581787109,7.80218,0,12,12,4,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,You secretly commit a felony. What is the likelihood that you would feel remorse about breaking the law?,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,6.746582031,4.188865,0,13,13,8,1,NBE,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Your home is very messy and unexpected guests knock on your door and invite themselves in. What is the likelihood that you would avoid the guests until they leave? ,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,2.120117188,7.45673,0,14,14,7,1,SW,SHAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"While discussing a heated subject with friends, you suddenly realize you are shouting though nobody seems to notice. What is the likelihood that you would try to act more considerately toward your friends?",,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,5.226806641,8.918595,0,15,15,14,1,GR,GUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,space,13.68163,space,10.1564,p,1,0.97647,0,0,0,5,1,BOOTS,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.772265,0,1,1,8,1,SNAD,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.750855,0,2,2,1,1,NOTHING,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.542035,0,3,3,6,1,WHEAT,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,1,0.59282,0,4,4,7,1,GLASS,p,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.58375,0,5,5,14,1,WEHAT,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,0,0.605465,0,6,6,15,1,GSALS,q,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,5f3c356f4cc7301d86e53d3f,25,,Female,2020-10-22_10h56.18.859,Personality Lexical Decision,2020.2.3,Win32,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.89383,0,7,7,11,1,TBALE,q,,,,,,,,,,,,,,,,
