key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,3.98327,space,5.974395,space,4.84624,2.987654321,2.866895,0,0,0,15,1,Irritable,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.995884774,6.94121,0,1,1,13,1,Resentful,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.991769547,2.62331,0,2,2,16,1,Misunderstood,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.987654321,2.26966,0,3,3,17,1,Vengeful,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.987654321,1.23399,0,4,4,4,1,Powerful,NGS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.987654321,1.127145,0,5,5,3,1,High-Status,NGS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.995884774,1.84349,0,6,6,10,1,Fragile,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.004115226,2.24096,0,7,7,9,1,Self-absorbed,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.004115226,1.998455,0,8,8,12,1,Envious,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.004115226,1.750485,0,9,9,11,1,Underappreciated,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.004115226,1.263695,0,10,10,2,1,Envied,NGS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.991769547,2.06122,0,11,11,14,1,Insecure,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.012345679,2.267155,0,12,12,7,1,Ashamed,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.983539095,3.09483,0,13,13,1,1,Dominant,NGS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.987654321,1.16283,0,14,14,5,1,Prominent,NGS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.987654321,1.00405,0,15,15,0,1,Authoritative,NGS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.983539095,2.251475,0,16,16,8,1,Ignored,NVS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.004115226,1.600675,0,17,17,6,1,Superior,NGS,5ecc3c6aa5e08e438048895c,24,,Female,2020-10-22_11h05.40.320,Personality Lexical Decision,2020.2.3,Win32,60,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
