key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,22.284725,space,8.880255,space,48.5888,3.987000868,9.100515,0,0,0,8,1,Ignored,NVS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.004340278,2.528255,0,1,1,10,1,Fragile,NVS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.106423611,2.860815,0,2,2,9,1,Self-absorbed,NVS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.998546007,1.84269,0,3,3,12,1,Envious,NVS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.008159722,2.59518,0,4,4,5,1,Prominent,NGS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.043663194,3.09613,0,5,5,2,1,Envied,NGS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.014605035,2.04315,0,6,6,16,1,Misunderstood,NVS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.012738715,2.14432,0,7,7,1,1,Dominant,NGS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.956488715,2.345395,0,8,8,14,1,Insecure,NVS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.131358507,4.145835,0,9,9,17,1,Vengeful,NVS,5e8a17ca3cbd116b88361755,25,,Female,2020-10-22_10h51.11.536,Personality Lexical Decision,2020.2.3,MacIntel,60,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
