key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,6.60666,space,5.565845,space,4.37263,1,12.565565,0,0,0,17,1,Vengeful,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.039396888,2.91644,0,1,1,9,1,Self-absorbed,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.936288164,1.13976,0,2,2,4,1,Powerful,NGS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.935980527,2.575155,0,3,3,11,1,Underappreciated,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.02523861,1.529525,0,4,4,3,1,High-Status,NGS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.975377039,1.67703,0,5,5,12,1,Envious,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.862111644,1.9331,0,6,6,15,1,Irritable,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.088950446,1.38725,0,7,7,16,1,Misunderstood,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.355186324,1.25476,0,8,8,2,1,Envied,NGS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.832871803,1.09384,0,9,9,13,1,Resentful,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.846722068,1.68787,0,10,10,14,1,Insecure,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.91566681,1.539745,0,11,11,8,1,Ignored,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.133579676,4.32243,0,12,12,0,1,Authoritative,NGS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.128654971,0.33775,0,13,13,10,1,Fragile,NVS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.079101412,1.62697,0,14,14,5,1,Prominent,NGS,5c6af9fae101fb00014fae46,34,,female,2020-10-22_11h00.22.239,Personality Lexical Decision,2020.2.3,Win32,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
