key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,72.4187,space,59.78279,space,7.186175,1.04526749,10.70522,0,0,0,2,1,Envied,NGS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.448559671,5.994235,0,1,1,16,1,Misunderstood,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.547325103,2.593535,0,2,2,10,1,Fragile,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.979423868,4.03965,0,3,3,12,1,Envious,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.481481481,1.98948,0,4,4,5,1,Prominent,NGS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.983539095,4.856925,0,5,5,13,1,Resentful,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.098765432,4.11198,0,6,6,7,1,Ashamed,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.646090535,5.495585,0,7,7,8,1,Ignored,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.510288066,23.008475,0,8,8,4,1,Powerful,NGS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.995884774,6.886855,0,9,9,0,1,Authoritative,NGS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.514403292,2.27144,0,10,10,3,1,High-Status,NGS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.572016461,1.954425,0,11,11,14,1,Insecure,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.04526749,2.774265,0,12,12,9,1,Self-absorbed,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.991769547,6.300425,0,13,13,1,1,Dominant,NGS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.41563786,3.87198,0,14,14,11,1,Underappreciated,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.004115226,5.511555,0,15,15,6,1,Superior,NGS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.983539095,4.601705,0,16,16,15,1,Irritable,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.119341564,2.2541,0,17,17,17,1,Vengeful,NVS,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I’m intolerant and impatient towards those aspects of my personality I don’t like.,,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,space,5.723415,2.131687243,15.0566,0,0,0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.",,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,3.530864198,8.866515,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m going through a very hard time, I give myself the caring and tenderness I need.",,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,4.518518519,5.875345,0,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I fail at something that’s important to me, I tend to feel alone in my failure.",,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,4.518518519,5.98698,0,3,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I feel inadequate in some way, I try to remind myself that feelings of inadequacy are shared by most people.",,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,4.987654321,4.912375,0,4,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to see my failings as part of the human condition.,,5f58e69c670dc40a0ee2dc7b,30,,F,2020-10-22_10h54.05.425,Personality Lexical Decision,2020.2.3,Win32,60,181,,,,,,4.995884774,3.207215,0,5,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
