key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,2.23615,space,4.248225,space,9.336015,1.997530864,11.908605,0,0,0,5,1,Prominent,NGS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.637037037,5.054025,0,1,1,10,1,Fragile,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.234567901,4.197875,0,2,2,2,1,Envied,NGS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.456790123,3.0793,0,3,3,13,1,Resentful,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.809876543,2.88193,0,4,4,3,1,High-Status,NGS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.296296296,2.745245,0,5,5,11,1,Underappreciated,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.392592593,2.328535,0,6,6,7,1,Ashamed,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.985185185,2.54903,0,7,7,16,1,Misunderstood,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.609876543,2.170955,0,8,8,0,1,Authoritative,NGS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.958024691,1.917865,0,9,9,4,1,Powerful,NGS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.101234568,1.80914,0,10,10,17,1,Vengeful,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.328395062,2.76305,0,11,11,9,1,Self-absorbed,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.513580247,2.288095,0,12,12,12,1,Envious,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.908641975,2.10927,0,13,13,1,1,Dominant,NGS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.854320988,3.36412,0,14,14,8,1,Ignored,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.155555556,2.428405,0,15,15,14,1,Insecure,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.664197531,2.094545,0,16,16,15,1,Irritable,NVS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.525925926,4.508825,0,17,17,6,1,Superior,NGS,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When something painful happens I try to take a balanced view of the situation,,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,space,5.53336,3.424691358,4.384075,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to be understanding and patient towards those aspects of my personality I don’t like.,,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,3.750617284,5.9998,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I fail at something that’s important to me, I tend to feel alone in my failure.",,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,2.590123457,4.402385,0,2,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When I’m feeling down I tend to obsess and fixate on everything that’s wrong.,,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,3.09382716,5.12223,0,3,3,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I’m intolerant and impatient towards those aspects of my personality I don’t like.,,5f591a7fc7ffdb112cc4d2f2,28,,Female,2020-10-22_10h38.52.410,Personality Lexical Decision,2020.2.3,Win32,60,55,,,,,,2.72345679,8.076195,0,4,4,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
