key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,12.212315,space,6.234985,space,4.97565,3.459895833,3.687295,0,0,0,15,1,Irritable,NVS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.003510802,3.7151,0,1,1,6,1,Superior,NGS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.99693287,2.092885,0,2,2,8,1,Ignored,NVS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.492592593,3.16199,0,3,3,9,1,Self-absorbed,NVS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.987673611,2.780045,0,4,4,10,1,Fragile,NVS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.016628086,2.259435,0,5,5,17,1,Vengeful,NVS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.818325617,2.57698,0,6,6,2,1,Envied,NGS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.269425154,1.62754,0,7,7,14,1,Insecure,NVS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.922260802,1.648255,0,8,8,11,1,Underappreciated,NVS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.466049383,1.84294,0,9,9,4,1,Powerful,NGS,5ed1000f530921000b773d6f,20,,Female,2020-10-22_10h37.44.087,Personality Lexical Decision,2020.2.3,MacIntel,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
