key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,9.247445,space,13.0123,space,25.643055,3.362139918,3.89431,0,0,0,5,1,Prominent,NGS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.119341564,5.82528,0,1,1,7,1,Ashamed,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.061728395,2.17466,0,2,2,10,1,Fragile,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.9218107,1.927135,0,3,3,8,1,Ignored,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.193415638,2.15358,0,4,4,9,1,Self-absorbed,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.703703704,1.44873,0,5,5,17,1,Vengeful,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.703703704,1.753405,0,6,6,13,1,Resentful,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.263374486,2.13598,0,7,7,1,1,Dominant,NGS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.020576132,3.11278,0,8,8,11,1,Underappreciated,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.477366255,1.77177,0,9,9,15,1,Irritable,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.012345679,2.13804,0,10,10,2,1,Envied,NGS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.041152263,1.021285,0,11,11,12,1,Envious,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.485596708,2.306135,0,12,12,16,1,Misunderstood,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.012345679,1.35632,0,13,13,4,1,Powerful,NGS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.012345679,1.293785,0,14,14,0,1,Authoritative,NGS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.716049383,1.55349,0,15,15,3,1,High-Status,NGS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.58436214,1.794175,0,16,16,14,1,Insecure,NVS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.62962963,1.672915,0,17,17,6,1,Superior,NGS,5f527d7d7b38b853d4c96ede,28,,Female,2020-10-22_10h57.02.867,Personality Lexical Decision,2020.2.3,Win32,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
