key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,17.28316,space,8.303465,space,6.982995,3.037037037,4.43169,0,0,0,12,1,Envious,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.975308642,2.07036,0,1,1,11,1,Underappreciated,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.119341564,5.46031,0,2,2,14,1,Insecure,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.41563786,2.009035,0,3,3,4,1,Powerful,NGS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.436213992,1.80168,0,4,4,1,1,Dominant,NGS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.913580247,2.50378,0,5,5,3,1,High-Status,NGS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.987654321,2.22778,0,6,6,16,1,Misunderstood,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.012345679,5.11389,0,7,7,5,1,Prominent,NGS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.477366255,1.773715,0,8,8,10,1,Fragile,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.991769547,3.11056,0,9,9,6,1,Superior,NGS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.251028807,2.47366,0,10,10,9,1,Self-absorbed,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.66255144,2.11843,0,11,11,7,1,Ashamed,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.271604938,1.568935,0,12,12,13,1,Resentful,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.683127572,1.95352,0,13,13,17,1,Vengeful,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.193415638,2.73913,0,14,14,2,1,Envied,NGS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.543209877,1.8692,0,15,15,0,1,Authoritative,NGS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.9218107,1.945875,0,16,16,8,1,Ignored,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.069958848,1.50798,0,17,17,15,1,Irritable,NVS,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I’m feeling down, I tend to feel like most other people are probably happier than I am.",,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,space,6.88364,4.50617284,6.84277,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When I’m feeling down I tend to obsess and fixate on everything that’s wrong.,,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,4.543209877,5.18456,0,1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,I try to be understanding and patient towards those aspects of my personality I don’t like.,,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,4.995884774,4.151445,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"When I fail at something that’s important to me, I tend to feel alone in my failure.",,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,4.991769547,3.65695,0,3,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,When something painful happens I try to take a balanced view of the situation,,5769c881c8a90000010d9896,28,,Male,2020-10-22_10h55.57.817,Personality Lexical Decision,2020.2.3,Win32,60,240,,,,,,2.172839506,4.230525,0,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
