key_resp_13.keys,key_resp_13.rt,key_resp.keys,key_resp.rt,key_resp_10.keys,key_resp_10.rt,slider_2.response,slider_2.rt,NVScal.thisRepN,NVScal.thisTrialN,NVScal.thisN,NVScal.thisIndex,NVScal.ran,msg,Echelle,Prolific ID*,Age*,First Name*,Gender (Male/Female/Other)*,date,expName,psychopyVersion,OS,frameRate,participant,id,session,researcher,key_resp_11.keys,key_resp_11.rt,slider_3.response,slider_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,category,EMOTION,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,entrainement,repcorr,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,cible,type,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt
space,5.22368,space,1.50779,space,6.59504,4.004115352,5.84239,0,0,0,3,1,High-Status,NGS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.012345679,2.69377,0,1,1,2,1,Envied,NGS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.979423994,2.155165,0,2,2,9,1,Self-absorbed,NVS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.958847988,2.82341,0,3,3,15,1,Irritable,NVS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.958847988,1.61335,0,4,4,1,1,Dominant,NGS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.958847988,1.10968,0,5,5,10,1,Fragile,NVS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2.958847988,0.912775,0,6,6,6,1,Superior,NGS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.004115352,2.10396,0,7,7,8,1,Ignored,NVS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.004115352,2.44796,0,8,8,14,1,Insecure,NVS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.950617284,3.046315,0,9,9,7,1,Ashamed,NVS,5b86a9ee8537510001e2e63f,33,,F,2020-10-22_10h52.24.397,Personality Lexical Decision,2020.2.3,Win32,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
